date,Experimental Plot,Lysimeter,Percolation (mm/day)
2020-07-13,E1,Lysimeter 2,0.0
2020-07-14,E1,Lysimeter 2,0.0
2020-07-15,E1,Lysimeter 2,0.0
2020-07-16,E1,Lysimeter 2,0.0
2020-07-17,E1,Lysimeter 2,0.01875
2020-07-18,E1,Lysimeter 2,0.0125
2020-07-19,E1,Lysimeter 2,0.025
2020-07-20,E1,Lysimeter 2,0.0125
2020-07-21,E1,Lysimeter 2,0.0
2020-07-22,E1,Lysimeter 2,0.0
2020-07-23,E1,Lysimeter 2,0.0
2020-07-24,E1,Lysimeter 2,0.0
2020-07-25,E1,Lysimeter 2,0.0
2020-07-26,E1,Lysimeter 2,0.0
2020-07-27,E1,Lysimeter 2,0.00625
2020-07-28,E1,Lysimeter 2,0.00625
2020-07-29,E1,Lysimeter 2,0.0
2020-07-30,E1,Lysimeter 2,0.0
2020-07-31,E1,Lysimeter 2,0.0
2020-08-01,E1,Lysimeter 2,0.0
2020-08-02,E1,Lysimeter 2,0.0
2020-08-03,E1,Lysimeter 2,0.0
2020-08-04,E1,Lysimeter 2,0.0
2020-08-05,E1,Lysimeter 2,0.0
2020-08-06,E1,Lysimeter 2,0.0
2020-08-07,E1,Lysimeter 2,1.325
2020-08-08,E1,Lysimeter 2,2.425
2020-08-09,E1,Lysimeter 2,2.8
2020-08-10,E1,Lysimeter 2,2.98125
2020-08-11,E1,Lysimeter 2,2.70625
2020-08-12,E1,Lysimeter 2,2.4875
2020-08-13,E1,Lysimeter 2,2.28125
2020-08-14,E1,Lysimeter 2,2.075
2020-08-15,E1,Lysimeter 2,1.89375
2020-08-16,E1,Lysimeter 2,1.8
2020-08-17,E1,Lysimeter 2,1.6
2020-08-18,E1,Lysimeter 2,1.5375
2020-08-19,E1,Lysimeter 2,1.34375
2020-08-20,E1,Lysimeter 2,1.23125
2020-08-21,E1,Lysimeter 2,0.88125
2020-08-22,E1,Lysimeter 2,0.99375
2020-08-23,E1,Lysimeter 2,0.95
2020-08-24,E1,Lysimeter 2,0.78125
2020-08-25,E1,Lysimeter 2,0.59375
2020-08-26,E1,Lysimeter 2,0.13125
2020-08-27,E1,Lysimeter 2,1.00625
2020-08-28,E1,Lysimeter 2,0.05625
2020-08-29,E1,Lysimeter 2,0.3625
2020-08-30,E1,Lysimeter 2,0.65625
2020-08-31,E1,Lysimeter 2,1.70625
2020-09-01,E1,Lysimeter 2,3.3
2020-09-02,E1,Lysimeter 2,3.46875
2020-09-03,E1,Lysimeter 2,3.49375
2020-09-04,E1,Lysimeter 2,3.575
2020-09-05,E1,Lysimeter 2,3.30625
2020-09-06,E1,Lysimeter 2,2.9125
2020-09-07,E1,Lysimeter 2,2.65625
2020-09-08,E1,Lysimeter 2,2.5625
2020-09-09,E1,Lysimeter 2,2.29375
2020-09-10,E1,Lysimeter 2,2.08125
2020-09-11,E1,Lysimeter 2,1.95625
2020-09-12,E1,Lysimeter 2,1.675
2020-09-13,E1,Lysimeter 2,1.46875
2020-09-14,E1,Lysimeter 2,1.55
2020-09-15,E1,Lysimeter 2,1.25625
2020-09-16,E1,Lysimeter 2,1.1625
2020-09-17,E1,Lysimeter 2,0.14375
2020-09-18,E1,Lysimeter 2,2.3375
2020-09-19,E1,Lysimeter 2,0.0
2020-09-20,E1,Lysimeter 2,0.0
2020-09-21,E1,Lysimeter 2,0.0
2020-09-22,E1,Lysimeter 2,1.1125
2020-09-23,E1,Lysimeter 2,0.55
2020-09-24,E1,Lysimeter 2,0.2625
2020-09-25,E1,Lysimeter 2,0.325
2020-09-26,E1,Lysimeter 2,0.43125
2020-09-27,E1,Lysimeter 2,0.4375
2020-09-28,E1,Lysimeter 2,0.40625
2020-09-29,E1,Lysimeter 2,0.4125
2020-09-30,E1,Lysimeter 2,0.34375
2020-10-01,E1,Lysimeter 2,0.44375
2020-10-02,E1,Lysimeter 2,0.775
2020-10-03,E1,Lysimeter 2,1.73125
2020-10-04,E1,Lysimeter 2,2.45625
2020-10-05,E1,Lysimeter 2,2.90625
2020-10-06,E1,Lysimeter 2,2.7875
2020-10-07,E1,Lysimeter 2,2.70625
2020-10-08,E1,Lysimeter 2,2.90625
2020-10-09,E1,Lysimeter 2,2.51875
2020-10-10,E1,Lysimeter 2,2.4375
2020-10-11,E1,Lysimeter 2,2.35625
2020-10-12,E1,Lysimeter 2,3.74375
2020-10-13,E1,Lysimeter 2,0.23125
2020-10-14,E1,Lysimeter 2,1.6875
2020-10-15,E1,Lysimeter 2,1.88125
2020-10-16,E1,Lysimeter 2,1.8875
2020-10-17,E1,Lysimeter 2,1.975
2020-10-18,E1,Lysimeter 2,4.35625
2020-10-19,E1,Lysimeter 2,0.5125
2020-10-20,E1,Lysimeter 2,2.81875
2020-10-21,E1,Lysimeter 2,3.44375
2020-10-22,E1,Lysimeter 2,
2020-10-23,E1,Lysimeter 2,
2020-10-24,E1,Lysimeter 2,
2020-10-25,E1,Lysimeter 2,
2020-10-26,E1,Lysimeter 2,
2020-10-27,E1,Lysimeter 2,
2020-10-28,E1,Lysimeter 2,
2020-10-29,E1,Lysimeter 2,
2020-10-30,E1,Lysimeter 2,
2020-10-31,E1,Lysimeter 2,
2020-11-01,E1,Lysimeter 2,
2020-11-02,E1,Lysimeter 2,
2020-11-03,E1,Lysimeter 2,
2020-11-04,E1,Lysimeter 2,
2020-11-05,E1,Lysimeter 2,
2020-11-06,E1,Lysimeter 2,
2020-11-07,E1,Lysimeter 2,
2020-11-08,E1,Lysimeter 2,
2020-11-09,E1,Lysimeter 2,
2020-11-10,E1,Lysimeter 2,
2020-11-11,E1,Lysimeter 2,
2020-11-12,E1,Lysimeter 2,
2020-11-13,E1,Lysimeter 2,
2020-11-14,E1,Lysimeter 2,
2020-11-15,E1,Lysimeter 2,
2020-11-16,E1,Lysimeter 2,
2020-11-17,E1,Lysimeter 2,
2020-11-18,E1,Lysimeter 2,
2020-11-19,E1,Lysimeter 2,
2020-11-20,E1,Lysimeter 2,
2020-11-21,E1,Lysimeter 2,
2020-11-22,E1,Lysimeter 2,
2020-11-23,E1,Lysimeter 2,
2020-11-24,E1,Lysimeter 2,
2020-11-25,E1,Lysimeter 2,
2020-11-26,E1,Lysimeter 2,
2020-11-27,E1,Lysimeter 2,
2020-11-28,E1,Lysimeter 2,
2020-11-29,E1,Lysimeter 2,
2020-11-30,E1,Lysimeter 2,
2020-12-01,E1,Lysimeter 2,
2020-12-02,E1,Lysimeter 2,
2020-12-03,E1,Lysimeter 2,
2020-12-04,E1,Lysimeter 2,
2020-12-05,E1,Lysimeter 2,
2020-12-06,E1,Lysimeter 2,
2020-12-07,E1,Lysimeter 2,
2020-12-08,E1,Lysimeter 2,
2020-12-09,E1,Lysimeter 2,
2020-12-10,E1,Lysimeter 2,
2020-12-11,E1,Lysimeter 2,
2020-12-12,E1,Lysimeter 2,
2020-12-13,E1,Lysimeter 2,
2020-12-14,E1,Lysimeter 2,
2020-12-15,E1,Lysimeter 2,
2020-12-16,E1,Lysimeter 2,
